PRODUCT_ID,PRODUCT,TYPE,UNIT PRICE,UNIT,QTY,TOTAL SALES,CURRENCY,STORE,COUNTRY,YEAR
25,bell pepper,vegetables,0.7,kg,12711,666719.0,EUR,Store D,Germany,2022
26,chilli pepper,vegetables,0.5,kg,9205,671321.5,EUR,Store D,Germany,2022
27,turnip,vegetables,0.4,kg,458,671504.7,EUR,Store D,Germany,2022
28,corn,vegetables,0.3,kg,27782,679839.3,EUR,Store D,Germany,2022
29,sweetcorn,vegetables,0.4,kg,17459,686822.9,EUR,Store D,Germany,2022
30,sweet potato,vegetables,0.5,kg,19700,696672.9,EUR,Store D,Germany,2022
31,paprika,vegetables,2.0,kg,42378,781428.9,EUR,Store D,Germany,2022
32,jalepeno,vegetables,2.0,kg,7170,795768.9,EUR,Store D,Germany,2022
33,ginger,vegetables,1.5,kg,37564,852114.9,EUR,Store D,Germany,2022
34,garlic,vegetables,1.5,kg,6412,861732.9,EUR,Store D,Germany,2022
35,peas,vegetables,3.0,kg,19707,920853.9,EUR,Store D,Germany,2022
36,eggplant,vegetables,1.5,kg,36446,975522.9,EUR,Store D,Germany,2022
1,banana,fruits,0.5,kg,18749,9374.5,EUR,Store E,Germany,2022
2,apple,fruits,0.7,kg,15900,20504.5,EUR,Store E,Germany,2022
3,pear,fruits,0.6,kg,16841,30609.1,EUR,Store E,Germany,2022
4,grapes,fruits,1.2,kg,21085,55911.1,EUR,Store E,Germany,2022
5,orange,fruits,0.8,kg,8755,62915.1,EUR,Store E,Germany,2022
6,kiwi,fruits,0.9,piece,43412,101985.9,EUR,Store E,Germany,2022
7,watermelon,fruits,5.0,kg,26261,233290.9,EUR,Store E,Germany,2022
8,pomegranate,fruits,2.5,kg,7899,253038.4,EUR,Store E,Germany,2022
9,pineapple,fruits,1.5,piece,26612,292956.4,EUR,Store E,Germany,2022
10,mango,fruits,2.0,piece,12507,317970.4,EUR,Store E,Germany,2022
11,cucumber,vegetables,0.4,piece,27866,329116.8,EUR,Store E,Germany,2022
12,carrot,vegetables,0.3,kg,19662,335015.4,EUR,Store E,Germany,2022
13,capsicum,vegetables,0.5,kg,19026,344528.4,EUR,Store E,Germany,2022
14,onion,vegetables,0.2,kg,1367,344801.8,EUR,Store E,Germany,2022
15,potato,vegetables,0.3,kg,3035,345712.3,EUR,Store E,Germany,2022
16,lemon,vegetables,0.4,kg,1744,346409.9,EUR,Store E,Germany,2022
17,tomato,vegetables,0.6,kg,16338,356212.7,EUR,Store E,Germany,2022
18,raddish,vegetables,0.3,kg,33886,366378.5,EUR,Store E,Germany,2022
19,beetroot,vegetables,0.4,kg,16141,372834.9,EUR,Store E,Germany,2022
20,cabbage,vegetables,0.5,piece,4326,374997.9,EUR,Store E,Germany,2022
21,lettuce,vegetables,0.6,piece,69850,416907.9,EUR,Store E,Germany,2022
22,spinach,vegetables,0.7,kg,20587,431318.8,EUR,Store E,Germany,2022
23,soy bean,vegetables,0.8,kg,21545,448554.8,EUR,Store E,Germany,2022
24,cauliflower,vegetables,0.6,piece,29003,465956.6,EUR,Store E,Germany,2022
25,bell pepper,vegetables,0.7,kg,17982,478544.0,EUR,Store E,Germany,2022
26,chilli pepper,vegetables,0.5,kg,33474,495281.0,EUR,Store E,Germany,2022
27,turnip,vegetables,0.4,kg,28011,506485.4,EUR,Store E,Germany,2022
28,corn,vegetables,0.3,kg,57701,523795.7,EUR,Store E,Germany,2022
29,sweetcorn,vegetables,0.4,kg,4934,525769.3,EUR,Store E,Germany,2022
30,sweet potato,vegetables,0.5,kg,4237,527887.8,EUR,Store E,Germany,2022
31,paprika,vegetables,2.0,kg,36396,600679.8,EUR,Store E,Germany,2022
32,jalepeno,vegetables,2.0,kg,6729,614137.8,EUR,Store E,Germany,2022
33,ginger,vegetables,1.5,kg,45055,681720.3,EUR,Store E,Germany,2022
34,garlic,vegetables,1.5,kg,55482,764943.3,EUR,Store E,Germany,2022
35,peas,vegetables,3.0,kg,6132,783339.3,EUR,Store E,Germany,2022
36,eggplant,vegetables,1.5,kg,44492,850077.3,EUR,Store E,Germany,2022
1,banana,fruits,0.5,kg,10310,5155.0,EUR,Store A,Germany,2023
2,apple,fruits,0.7,kg,2234,6718.8,EUR,Store A,Germany,2023
3,pear,fruits,0.6,kg,16378,16545.6,EUR,Store A,Germany,2023
4,grapes,fruits,1.2,kg,15225,34815.6,EUR,Store A,Germany,2023
5,orange,fruits,0.8,kg,22312,52665.2,EUR,Store A,Germany,2023
6,kiwi,fruits,0.9,piece,27916,77789.6,EUR,Store A,Germany,2023
7,watermelon,fruits,5.0,kg,37384,264709.6,EUR,Store A,Germany,2023
8,pomegranate,fruits,2.5,kg,22333,320542.1,EUR,Store A,Germany,2023
9,pineapple,fruits,1.5,piece,21347,352562.6,EUR,Store A,Germany,2023
10,mango,fruits,2.0,piece,19958,392478.6,EUR,Store A,Germany,2023
11,cucumber,vegetables,0.4,piece,87217,427365.4,EUR,Store A,Germany,2023
12,carrot,vegetables,0.3,kg,64331,446664.7,EUR,Store A,Germany,2023
13,capsicum,vegetables,0.5,kg,22564,457946.7,EUR,Store A,Germany,2023
14,onion,vegetables,0.2,kg,7459,459438.5,EUR,Store A,Germany,2023
15,potato,vegetables,0.3,kg,56777,476471.6,EUR,Store A,Germany,2023
16,lemon,vegetables,0.4,kg,33061,489696.0,EUR,Store A,Germany,2023
17,tomato,vegetables,0.6,kg,25935,505257.0,EUR,Store A,Germany,2023
18,raddish,vegetables,0.3,kg,55741,521979.3,EUR,Store A,Germany,2023
19,beetroot,vegetables,0.4,kg,5553,524200.5,EUR,Store A,Germany,2023
20,cabbage,vegetables,0.5,piece,28119,538260.0,EUR,Store A,Germany,2023
21,lettuce,vegetables,0.6,piece,20978,550846.8,EUR,Store A,Germany,2023
22,spinach,vegetables,0.7,kg,27646,570199.0,EUR,Store A,Germany,2023
23,soy bean,vegetables,0.8,kg,22750,588399.0,EUR,Store A,Germany,2023
24,cauliflower,vegetables,0.6,piece,20154,600491.4,EUR,Store A,Germany,2023
25,bell pepper,vegetables,0.7,kg,1599,601610.7,EUR,Store A,Germany,2023
26,chilli pepper,vegetables,0.5,kg,37638,620429.7,EUR,Store A,Germany,2023
27,turnip,vegetables,0.4,kg,66314,646955.3,EUR,Store A,Germany,2023
28,corn,vegetables,0.3,kg,1058,647272.7,EUR,Store A,Germany,2023
29,sweetcorn,vegetables,0.4,kg,29027,658883.5,EUR,Store A,Germany,2023
30,sweet potato,vegetables,0.5,kg,1421,659594.0,EUR,Store A,Germany,2023
31,paprika,vegetables,2.0,kg,12317,684228.0,EUR,Store A,Germany,2023
32,jalepeno,vegetables,2.0,kg,5568,695364.0,EUR,Store A,Germany,2023
33,ginger,vegetables,1.5,kg,24377,731929.5,EUR,Store A,Germany,2023
34,garlic,vegetables,1.5,kg,34117,783105.0,EUR,Store A,Germany,2023
35,peas,vegetables,3.0,kg,52999,942102.0,EUR,Store A,Germany,2023
36,eggplant,vegetables,1.5,kg,87289,1073035.5,EUR,Store A,Germany,2023
1,banana,fruits,0.5,kg,8685,4342.5,EUR,Store B,Germany,2023
2,apple,fruits,0.7,kg,33823,28018.6,EUR,Store B,Germany,2023
3,pear,fruits,0.6,kg,53784,60289.0,EUR,Store B,Germany,2023
4,grapes,fruits,1.2,kg,35468,102850.6,EUR,Store B,Germany,2023
5,orange,fruits,0.8,kg,68385,157558.6,EUR,Store B,Germany,2023
6,kiwi,fruits,0.9,piece,37777,191557.9,EUR,Store B,Germany,2023
7,watermelon,fruits,5.0,kg,14442,263767.9,EUR,Store B,Germany,2023
8,pomegranate,fruits,2.5,kg,2808,270787.9,EUR,Store B,Germany,2023
9,pineapple,fruits,1.5,piece,44445,337455.4,EUR,Store B,Germany,2023
10,mango,fruits,2.0,piece,88694,514843.4,EUR,Store B,Germany,2023
11,cucumber,vegetables,0.4,piece,33250,528143.4,EUR,Store B,Germany,2023
12,carrot,vegetables,0.3,kg,85387,553759.5,EUR,Store B,Germany,2023
13,capsicum,vegetables,0.5,kg,15182,561350.5,EUR,Store B,Germany,2023
14,onion,vegetables,0.2,kg,33932,568136.9,EUR,Store B,Germany,2023
15,potato,vegetables,0.3,kg,57017,585242.0,EUR,Store B,Germany,2023
16,lemon,vegetables,0.4,kg,43869,602789.6,EUR,Store B,Germany,2023
17,tomato,vegetables,0.6,kg,11925,609944.6,EUR,Store B,Germany,2023
18,raddish,vegetables,0.3,kg,26404,617865.8,EUR,Store B,Germany,2023
19,beetroot,vegetables,0.4,kg,85216,651952.2,EUR,Store B,Germany,2023
20,cabbage,vegetables,0.5,piece,66518,685211.2,EUR,Store B,Germany,2023
21,lettuce,vegetables,0.6,piece,2152,686502.4,EUR,Store B,Germany,2023
22,spinach,vegetables,0.7,kg,89906,749436.6,EUR,Store B,Germany,2023
23,soy bean,vegetables,0.8,kg,41804,782879.8,EUR,Store B,Germany,2023
24,cauliflower,vegetables,0.6,piece,10681,789288.4,EUR,Store B,Germany,2023
25,bell pepper,vegetables,0.7,kg,5013,792797.5,EUR,Store B,Germany,2023
26,chilli pepper,vegetables,0.5,kg,57364,821479.5,EUR,Store B,Germany,2023
27,turnip,vegetables,0.4,kg,25460,831663.5,EUR,Store B,Germany,2023
28,corn,vegetables,0.3,kg,20435,837794.0,EUR,Store B,Germany,2023
29,sweetcorn,vegetables,0.4,kg,23120,847042.0,EUR,Store B,Germany,2023
30,sweet potato,vegetables,0.5,kg,55037,874560.5,EUR,Store B,Germany,2023
31,paprika,vegetables,2.0,kg,16422,907404.5,EUR,Store B,Germany,2023
32,jalepeno,vegetables,2.0,kg,9074,925552.5,EUR,Store B,Germany,2023
33,ginger,vegetables,1.5,kg,87160,1056292.5,EUR,Store B,Germany,2023
34,garlic,vegetables,1.5,kg,28344,1098808.5,EUR,Store B,Germany,2023
35,peas,vegetables,3.0,kg,61408,1283032.5,EUR,Store B,Germany,2023
36,eggplant,vegetables,1.5,kg,6754,1293163.5,EUR,Store B,Germany,2023
1,banana,fruits,0.5,kg,58503,29251.5,EUR,Store C,Germany,2023
2,apple,fruits,0.7,kg,15714,40251.3,EUR,Store C,Germany,2023
3,pear,fruits,0.6,kg,32515,59760.3,EUR,Store C,Germany,2023
4,grapes,fruits,1.2,kg,14511,77173.5,EUR,Store C,Germany,2023
5,orange,fruits,0.8,kg,39380,108677.5,EUR,Store C,Germany,2023
6,kiwi,fruits,0.9,piece,6998,114975.7,EUR,Store C,Germany,2023
7,watermelon,fruits,5.0,kg,9176,160855.7,EUR,Store C,Germany,2023
8,pomegranate,fruits,2.5,kg,4187,171323.2,EUR,Store C,Germany,2023
9,pineapple,fruits,1.5,piece,64123,267507.7,EUR,Store C,Germany,2023
10,mango,fruits,2.0,piece,35053,337613.7,EUR,Store C,Germany,2023
11,cucumber,vegetables,0.4,piece,26943,348390.9,EUR,Store C,Germany,2023
12,carrot,vegetables,0.3,kg,58796,366029.7,EUR,Store C,Germany,2023
13,capsicum,vegetables,0.5,kg,43110,387584.7,EUR,Store C,Germany,2023
14,onion,vegetables,0.2,kg,2891,388162.9,EUR,Store C,Germany,2023
15,potato,vegetables,0.3,kg,23914,395337.1,EUR,Store C,Germany,2023
16,lemon,vegetables,0.4,kg,30536,407551.5,EUR,Store C,Germany,2023
17,tomato,vegetables,0.6,kg,4253,410103.3,EUR,Store C,Germany,2023
18,raddish,vegetables,0.3,kg,11240,413475.3,EUR,Store C,Germany,2023
19,beetroot,vegetables,0.4,kg,53940,435051.3,EUR,Store C,Germany,2023
20,cabbage,vegetables,0.5,piece,28955,449528.8,EUR,Store C,Germany,2023
21,lettuce,vegetables,0.6,piece,13884,457859.2,EUR,Store C,Germany,2023
22,spinach,vegetables,0.7,kg,16375,469321.7,EUR,Store C,Germany,2023
23,soy bean,vegetables,0.8,kg,54760,513129.7,EUR,Store C,Germany,2023
24,cauliflower,vegetables,0.6,piece,69551,554860.3,EUR,Store C,Germany,2023
25,bell pepper,vegetables,0.7,kg,53369,592218.6,EUR,Store C,Germany,2023
26,chilli pepper,vegetables,0.5,kg,38296,611366.6,EUR,Store C,Germany,2023
27,turnip,vegetables,0.4,kg,43556,628789.0,EUR,Store C,Germany,2023
28,corn,vegetables,0.3,kg,6687,630795.1,EUR,Store C,Germany,2023
29,sweetcorn,vegetables,0.4,kg,28042,642011.9,EUR,Store C,Germany,2023
30,sweet potato,vegetables,0.5,kg,11166,647594.9,EUR,Store C,Germany,2023
31,paprika,vegetables,2.0,kg,45273,738140.9,EUR,Store C,Germany,2023
32,jalepeno,vegetables,2.0,kg,8917,755974.9,EUR,Store C,Germany,2023
33,ginger,vegetables,1.5,kg,16089,780108.4,EUR,Store C,Germany,2023
34,garlic,vegetables,1.5,kg,24828,817350.4,EUR,Store C,Germany,2023
35,peas,vegetables,3.0,kg,27800,900750.4,EUR,Store C,Germany,2023
36,eggplant,vegetables,1.5,kg,85183,1028524.9,EUR,Store C,Germany,2023
1,banana,fruits,0.5,kg,28573,14286.5,EUR,Store D,Germany,2023
2,apple,fruits,0.7,kg,8047,19919.4,EUR,Store D,Germany,2023
3,pear,fruits,0.6,kg,24126,34395.0,EUR,Store D,Germany,2023
4,grapes,fruits,1.2,kg,21593,60306.6,EUR,Store D,Germany,2023
5,orange,fruits,0.8,kg,74518,119921.0,EUR,Store D,Germany,2023
6,kiwi,fruits,0.9,piece,29359,146344.1,EUR,Store D,Germany,2023
7,watermelon,fruits,5.0,kg,76197,527329.1,EUR,Store D,Germany,2023
8,pomegranate,fruits,2.5,kg,21557,581221.6,EUR,Store D,Germany,2023
9,pineapple,fruits,1.5,piece,4180,587491.6,EUR,Store D,Germany,2023
10,mango,fruits,2.0,piece,41393,670277.6,EUR,Store D,Germany,2023
11,cucumber,vegetables,0.4,piece,36546,684896.0,EUR,Store D,Germany,2023
12,carrot,vegetables,0.3,kg,41528,697354.4,EUR,Store D,Germany,2023
13,capsicum,vegetables,0.5,kg,4957,699832.9,EUR,Store D,Germany,2023
14,onion,vegetables,0.2,kg,28382,705509.3,EUR,Store D,Germany,2023
15,potato,vegetables,0.3,kg,49233,720279.2,EUR,Store D,Germany,2023
16,lemon,vegetables,0.4,kg,6805,723001.2,EUR,Store D,Germany,2023
17,tomato,vegetables,0.6,kg,460,723277.2,EUR,Store D,Germany,2023
18,raddish,vegetables,0.3,kg,9502,726127.8,EUR,Store D,Germany,2023
19,beetroot,vegetables,0.4,kg,20173,734197.0,EUR,Store D,Germany,2023
20,cabbage,vegetables,0.5,piece,21146,744770.0,EUR,Store D,Germany,2023
21,lettuce,vegetables,0.6,piece,49283,774339.8,EUR,Store D,Germany,2023
22,spinach,vegetables,0.7,kg,43587,804850.7,EUR,Store D,Germany,2023
23,soy bean,vegetables,0.8,kg,24309,824297.9,EUR,Store D,Germany,2023
24,cauliflower,vegetables,0.6,piece,84742,875143.1,EUR,Store D,Germany,2023
25,bell pepper,vegetables,0.7,kg,4653,878400.2,EUR,Store D,Germany,2023
26,chilli pepper,vegetables,0.5,kg,27954,892377.2,EUR,Store D,Germany,2023
27,turnip,vegetables,0.4,kg,82212,925262.0,EUR,Store D,Germany,2023
28,corn,vegetables,0.3,kg,27617,933547.1,EUR,Store D,Germany,2023
29,sweetcorn,vegetables,0.4,kg,30370,945695.1,EUR,Store D,Germany,2023
30,sweet potato,vegetables,0.5,kg,10812,951101.1,EUR,Store D,Germany,2023
31,paprika,vegetables,2.0,kg,53108,1057317.1,EUR,Store D,Germany,2023
32,jalepeno,vegetables,2.0,kg,71372,1200061.1,EUR,Store D,Germany,2023
33,ginger,vegetables,1.5,kg,64312,1296529.1,EUR,Store D,Germany,2023
34,garlic,vegetables,1.5,kg,66653,1396508.6,EUR,Store D,Germany,2023
35,peas,vegetables,3.0,kg,20799,1458905.6,EUR,Store D,Germany,2023
36,eggplant,vegetables,1.5,kg,24109,1495069.1,EUR,Store D,Germany,2023
1,banana,fruits,0.5,kg,19236,9618.0,EUR,Store E,Germany,2023
2,apple,fruits,0.7,kg,59748,51441.6,EUR,Store E,Germany,2023
3,pear,fruits,0.6,kg,9656,57235.2,EUR,Store E,Germany,2023
4,grapes,fruits,1.2,kg,59745,128929.2,EUR,Store E,Germany,2023
5,orange,fruits,0.8,kg,26261,149938.0,EUR,Store E,Germany,2023
6,kiwi,fruits,0.9,piece,1482,151271.8,EUR,Store E,Germany,2023
7,watermelon,fruits,5.0,kg,37108,336811.8,EUR,Store E,Germany,2023
8,pomegranate,fruits,2.5,kg,35775,426249.3,EUR,Store E,Germany,2023
9,pineapple,fruits,1.5,piece,15633,449698.8,EUR,Store E,Germany,2023
10,mango,fruits,2.0,piece,19718,489134.8,EUR,Store E,Germany,2023
11,cucumber,vegetables,0.4,piece,73723,518624.0,EUR,Store E,Germany,2023
12,carrot,vegetables,0.3,kg,14590,523001.0,EUR,Store E,Germany,2023
13,capsicum,vegetables,0.5,kg,43908,544955.0,EUR,Store E,Germany,2023
14,onion,vegetables,0.2,kg,87067,562368.4,EUR,Store E,Germany,2023
15,potato,vegetables,0.3,kg,40460,574506.4,EUR,Store E,Germany,2023
16,lemon,vegetables,0.4,kg,11799,579226.0,EUR,Store E,Germany,2023
17,tomato,vegetables,0.6,kg,18500,590326.0,EUR,Store E,Germany,2023
18,raddish,vegetables,0.3,kg,6449,592260.7,EUR,Store E,Germany,2023
19,beetroot,vegetables,0.4,kg,31344,604798.3,EUR,Store E,Germany,2023
20,cabbage,vegetables,0.5,piece,54934,632265.3,EUR,Store E,Germany,2023
21,lettuce,vegetables,0.6,piece,2905,634008.3,EUR,Store E,Germany,2023
22,spinach,vegetables,0.7,kg,87103,694980.4,EUR,Store E,Germany,2023
23,soy bean,vegetables,0.8,kg,5558,699426.8,EUR,Store E,Germany,2023
24,cauliflower,vegetables,0.6,piece,36361,721243.4,EUR,Store E,Germany,2023
25,bell pepper,vegetables,0.7,kg,79301,776754.1,EUR,Store E,Germany,2023
26,chilli pepper,vegetables,0.5,kg,6527,780017.6,EUR,Store E,Germany,2023
27,turnip,vegetables,0.4,kg,14315,785743.6,EUR,Store E,Germany,2023
28,corn,vegetables,0.3,kg,64716,805158.4,EUR,Store E,Germany,2023
29,sweetcorn,vegetables,0.4,kg,4608,807001.6,EUR,Store E,Germany,2023
30,sweet potato,vegetables,0.5,kg,14060,814031.6,EUR,Store E,Germany,2023
31,paprika,vegetables,2.0,kg,12881,839793.6,EUR,Store E,Germany,2023
32,jalepeno,vegetables,2.0,kg,14221,868235.6,EUR,Store E,Germany,2023
33,ginger,vegetables,1.5,kg,88642,1001198.6,EUR,Store E,Germany,2023
34,garlic,vegetables,1.5,kg,23799,1036897.1,EUR,Store E,Germany,2023
35,peas,vegetables,3.0,kg,52630,1194787.1,EUR,Store E,Germany,2023
36,eggplant,vegetables,1.5,kg,40302,1255240.1,EUR,Store E,Germany,2023
