PRODUCT_ID,PRODUCT,TYPE,UNIT PRICE,UNIT,QTY,TOTAL SALES,CURRENCY,STORE,COUNTRY,YEAR
16,lemon,vegetables,0.3884,kg,9951,147411.01,EUR,Store C,Switzerland,2022
17,tomato,vegetables,0.5826,kg,23669,161200.57,EUR,Store C,Switzerland,2022
18,raddish,vegetables,0.2913,kg,6033,162957.98,EUR,Store C,Switzerland,2022
19,beetroot,vegetables,0.3884,kg,15872,169122.66,EUR,Store C,Switzerland,2022
20,cabbage,vegetables,0.4855,piece,3020,170588.87,EUR,Store C,Switzerland,2022
21,lettuce,vegetables,0.5826,piece,3428,172586.03,EUR,Store C,Switzerland,2022
22,spinach,vegetables,0.6797,kg,19149,185601.6,EUR,Store C,Switzerland,2022
23,soy bean,vegetables,0.7768,kg,3058,187977.06,EUR,Store C,Switzerland,2022
24,cauliflower,vegetables,0.5826,piece,15320,196902.49,EUR,Store C,Switzerland,2022
25,bell pepper,vegetables,0.6797,kg,7151,201763.02,EUR,Store C,Switzerland,2022
26,chilli pepper,vegetables,0.4855,kg,11482,207337.53,EUR,Store C,Switzerland,2022
27,turnip,vegetables,0.3884,kg,968,207713.5,EUR,Store C,Switzerland,2022
28,corn,vegetables,0.2913,kg,8532,210198.88,EUR,Store C,Switzerland,2022
29,sweetcorn,vegetables,0.3884,kg,14445,215809.31,EUR,Store C,Switzerland,2022
30,sweet potato,vegetables,0.4855,kg,2338,216944.41,EUR,Store C,Switzerland,2022
31,paprika,vegetables,1.942,kg,3810,224343.43,EUR,Store C,Switzerland,2022
32,jalepeno,vegetables,1.942,kg,5424,234876.84,EUR,Store C,Switzerland,2022
33,ginger,vegetables,1.4565,kg,16537,258962.98,EUR,Store C,Switzerland,2022
34,garlic,vegetables,1.4565,kg,10174,273781.41,EUR,Store C,Switzerland,2022
35,peas,vegetables,2.913,kg,17524,324828.82,EUR,Store C,Switzerland,2022
36,eggplant,vegetables,1.4565,kg,17738,350664.22,EUR,Store C,Switzerland,2022
1,banana,fruits,0.4855,kg,2492,1209.87,EUR,Store D,Switzerland,2022
2,apple,fruits,0.6797,kg,2858,3152.45,EUR,Store D,Switzerland,2022
3,pear,fruits,0.5826,kg,921,3689.02,EUR,Store D,Switzerland,2022
4,grapes,fruits,1.1652,kg,1393,5312.15,EUR,Store D,Switzerland,2022
5,orange,fruits,0.7768,kg,2291,7091.8,EUR,Store D,Switzerland,2022
6,kiwi,fruits,0.8739,piece,14561,19816.65,EUR,Store D,Switzerland,2022
7,watermelon,fruits,4.8549999999999995,kg,5085,44504.33,EUR,Store D,Switzerland,2022
8,pomegranate,fruits,2.4274999999999998,kg,2447,50444.42,EUR,Store D,Switzerland,2022
9,pineapple,fruits,1.4565,piece,12972,69338.14,EUR,Store D,Switzerland,2022
10,mango,fruits,1.942,piece,5277,79586.07,EUR,Store D,Switzerland,2022
11,cucumber,vegetables,0.3884,piece,6901,82266.42,EUR,Store D,Switzerland,2022
12,carrot,vegetables,0.2913,kg,14095,86372.29,EUR,Store D,Switzerland,2022
13,capsicum,vegetables,0.4855,kg,4898,88750.27,EUR,Store D,Switzerland,2022
14,onion,vegetables,0.1942,kg,9328,90561.77,EUR,Store D,Switzerland,2022
15,potato,vegetables,0.2913,kg,16538,95379.29,EUR,Store D,Switzerland,2022
16,lemon,vegetables,0.3884,kg,7972,98475.62,EUR,Store D,Switzerland,2022
17,tomato,vegetables,0.5826,kg,937,99021.51,EUR,Store D,Switzerland,2022
18,raddish,vegetables,0.2913,kg,4083,100210.89,EUR,Store D,Switzerland,2022
19,beetroot,vegetables,0.3884,kg,9634,103952.74,EUR,Store D,Switzerland,2022
20,cabbage,vegetables,0.4855,piece,18093,112736.89,EUR,Store D,Switzerland,2022
21,lettuce,vegetables,0.5826,piece,14418,121136.81,EUR,Store D,Switzerland,2022
22,spinach,vegetables,0.6797,kg,7857,126477.22,EUR,Store D,Switzerland,2022
23,soy bean,vegetables,0.7768,kg,8397,133000.01,EUR,Store D,Switzerland,2022
24,cauliflower,vegetables,0.5826,piece,8047,137688.19,EUR,Store D,Switzerland,2022
25,bell pepper,vegetables,0.6797,kg,7609,142860.03,EUR,Store D,Switzerland,2022
26,chilli pepper,vegetables,0.4855,kg,234,142973.63,EUR,Store D,Switzerland,2022
27,turnip,vegetables,0.3884,kg,19361,150493.45,EUR,Store D,Switzerland,2022
28,corn,vegetables,0.2913,kg,5964,152230.76,EUR,Store D,Switzerland,2022
29,sweetcorn,vegetables,0.3884,kg,19096,159647.64,EUR,Store D,Switzerland,2022
30,sweet potato,vegetables,0.4855,kg,2871,161041.52,EUR,Store D,Switzerland,2022
31,paprika,vegetables,1.942,kg,8066,176705.69,EUR,Store D,Switzerland,2022
32,jalepeno,vegetables,1.942,kg,487,177651.44,EUR,Store D,Switzerland,2022
33,ginger,vegetables,1.4565,kg,9993,192206.25,EUR,Store D,Switzerland,2022
34,garlic,vegetables,1.4565,kg,1826,194865.81,EUR,Store D,Switzerland,2022
35,peas,vegetables,2.913,kg,14680,237628.65,EUR,Store D,Switzerland,2022
36,eggplant,vegetables,1.4565,kg,15399,260057.3,EUR,Store D,Switzerland,2022
1,banana,fruits,0.4855,kg,2855,1386.1,EUR,Store E,Switzerland,2022
2,apple,fruits,0.6797,kg,29362,21343.45,EUR,Store E,Switzerland,2022
3,pear,fruits,0.5826,kg,2258,22658.96,EUR,Store E,Switzerland,2022
4,grapes,fruits,1.1652,kg,28711,56113.02,EUR,Store E,Switzerland,2022
5,orange,fruits,0.7768,kg,16441,68884.39,EUR,Store E,Switzerland,2022
6,kiwi,fruits,0.8739,piece,1072,69821.21,EUR,Store E,Switzerland,2022
7,watermelon,fruits,4.8549999999999995,kg,22322,178194.52,EUR,Store E,Switzerland,2022
8,pomegranate,fruits,2.4274999999999998,kg,1525,181896.46,EUR,Store E,Switzerland,2022
9,pineapple,fruits,1.4565,piece,29346,224638.91,EUR,Store E,Switzerland,2022
10,mango,fruits,1.942,piece,21098,265611.22,EUR,Store E,Switzerland,2022
11,cucumber,vegetables,0.3884,piece,12715,270549.73,EUR,Store E,Switzerland,2022
12,carrot,vegetables,0.2913,kg,3259,271499.08,EUR,Store E,Switzerland,2022
13,capsicum,vegetables,0.4855,kg,12182,277413.44,EUR,Store E,Switzerland,2022
14,onion,vegetables,0.1942,kg,3247,278044.01,EUR,Store E,Switzerland,2022
15,potato,vegetables,0.2913,kg,2090,278652.82,EUR,Store E,Switzerland,2022
16,lemon,vegetables,0.3884,kg,23384,287735.17,EUR,Store E,Switzerland,2022
17,tomato,vegetables,0.5826,kg,13398,295540.84,EUR,Store E,Switzerland,2022
18,raddish,vegetables,0.2913,kg,8186,297925.42,EUR,Store E,Switzerland,2022
19,beetroot,vegetables,0.3884,kg,2979,299082.47,EUR,Store E,Switzerland,2022
20,cabbage,vegetables,0.4855,piece,4953,301487.15,EUR,Store E,Switzerland,2022
21,lettuce,vegetables,0.5826,piece,6646,305359.11,EUR,Store E,Switzerland,2022
22,spinach,vegetables,0.6797,kg,7993,310791.95,EUR,Store E,Switzerland,2022
23,soy bean,vegetables,0.7768,kg,17613,324473.73,EUR,Store E,Switzerland,2022
24,cauliflower,vegetables,0.5826,piece,16923,334333.07,EUR,Store E,Switzerland,2022
25,bell pepper,vegetables,0.6797,kg,5149,337832.84,EUR,Store E,Switzerland,2022
26,chilli pepper,vegetables,0.4855,kg,9253,342325.18,EUR,Store E,Switzerland,2022
27,turnip,vegetables,0.3884,kg,4483,344066.37,EUR,Store E,Switzerland,2022
28,corn,vegetables,0.2913,kg,15465,348571.33,EUR,Store E,Switzerland,2022
29,sweetcorn,vegetables,0.3884,kg,3423,349900.82,EUR,Store E,Switzerland,2022
30,sweet potato,vegetables,0.4855,kg,14937,357152.73,EUR,Store E,Switzerland,2022
31,paprika,vegetables,1.942,kg,13588,383540.63,EUR,Store E,Switzerland,2022
32,jalepeno,vegetables,1.942,kg,7529,398161.95,EUR,Store E,Switzerland,2022
33,ginger,vegetables,1.4565,kg,3384,403090.74,EUR,Store E,Switzerland,2022
34,garlic,vegetables,1.4565,kg,15838,426158.79,EUR,Store E,Switzerland,2022
35,peas,vegetables,2.913,kg,9737,454522.67,EUR,Store E,Switzerland,2022
36,eggplant,vegetables,1.4565,kg,462,455195.58,EUR,Store E,Switzerland,2022
1,banana,fruits,0.4855,kg,3063,1487.09,EUR,Store A,Switzerland,2023
2,apple,fruits,0.6797,kg,11399,9234.99,EUR,Store A,Switzerland,2023
3,pear,fruits,0.5826,kg,7084,13362.13,EUR,Store A,Switzerland,2023
4,grapes,fruits,1.1652,kg,4099,18138.28,EUR,Store A,Switzerland,2023
5,orange,fruits,0.7768,kg,13532,28649.94,EUR,Store A,Switzerland,2023
6,kiwi,fruits,0.8739,piece,7694,35373.72,EUR,Store A,Switzerland,2023
7,watermelon,fruits,4.8549999999999995,kg,23069,147373.72,EUR,Store A,Switzerland,2023
8,pomegranate,fruits,2.4274999999999998,kg,4884,159229.63,EUR,Store A,Switzerland,2023
9,pineapple,fruits,1.4565,piece,9643,173274.66,EUR,Store A,Switzerland,2023
10,mango,fruits,1.942,piece,15016,202435.73,EUR,Store A,Switzerland,2023
11,cucumber,vegetables,0.3884,piece,8249,205639.64,EUR,Store A,Switzerland,2023
12,carrot,vegetables,0.2913,kg,3353,206616.37,EUR,Store A,Switzerland,2023
13,capsicum,vegetables,0.4855,kg,5931,209495.87,EUR,Store A,Switzerland,2023
14,onion,vegetables,0.1942,kg,17584,212910.68,EUR,Store A,Switzerland,2023
15,potato,vegetables,0.2913,kg,23940,219884.41,EUR,Store A,Switzerland,2023
16,lemon,vegetables,0.3884,kg,18131,226926.49,EUR,Store A,Switzerland,2023
17,tomato,vegetables,0.5826,kg,6818,230898.65,EUR,Store A,Switzerland,2023
18,raddish,vegetables,0.2913,kg,15068,235287.96,EUR,Store A,Switzerland,2023
19,beetroot,vegetables,0.3884,kg,18702,242551.82,EUR,Store A,Switzerland,2023
20,cabbage,vegetables,0.4855,piece,19325,251934.11,EUR,Store A,Switzerland,2023
21,lettuce,vegetables,0.5826,piece,264,252087.91,EUR,Store A,Switzerland,2023
22,spinach,vegetables,0.6797,kg,8595,257929.93,EUR,Store A,Switzerland,2023
23,soy bean,vegetables,0.7768,kg,9897,265617.92,EUR,Store A,Switzerland,2023
24,cauliflower,vegetables,0.5826,piece,1756,266640.97,EUR,Store A,Switzerland,2023
25,bell pepper,vegetables,0.6797,kg,511,266988.3,EUR,Store A,Switzerland,2023
26,chilli pepper,vegetables,0.4855,kg,5885,269845.46,EUR,Store A,Switzerland,2023
27,turnip,vegetables,0.3884,kg,14485,275471.44,EUR,Store A,Switzerland,2023
28,corn,vegetables,0.2913,kg,16272,280211.47,EUR,Store A,Switzerland,2023
29,sweetcorn,vegetables,0.3884,kg,19553,287805.86,EUR,Store A,Switzerland,2023
30,sweet potato,vegetables,0.4855,kg,2793,289161.86,EUR,Store A,Switzerland,2023
31,paprika,vegetables,1.942,kg,19975,327953.31,EUR,Store A,Switzerland,2023
32,jalepeno,vegetables,1.942,kg,191,328324.23,EUR,Store A,Switzerland,2023
33,ginger,vegetables,1.4565,kg,21405,359500.61,EUR,Store A,Switzerland,2023
34,garlic,vegetables,1.4565,kg,16188,383078.43,EUR,Store A,Switzerland,2023
35,peas,vegetables,2.913,kg,22866,449687.09,EUR,Store A,Switzerland,2023
36,eggplant,vegetables,1.4565,kg,641,450620.71,EUR,Store A,Switzerland,2023
1,banana,fruits,0.4855,kg,21324,10352.8,EUR,Store B,Switzerland,2023
2,apple,fruits,0.6797,kg,3892,12998.19,EUR,Store B,Switzerland,2023
3,pear,fruits,0.5826,kg,18258,23635.31,EUR,Store B,Switzerland,2023
4,grapes,fruits,1.1652,kg,8037,33000.02,EUR,Store B,Switzerland,2023
5,orange,fruits,0.7768,kg,4178,36245.49,EUR,Store B,Switzerland,2023
6,kiwi,fruits,0.8739,piece,4868,40499.63,EUR,Store B,Switzerland,2023
7,watermelon,fruits,4.8549999999999995,kg,2016,50287.31,EUR,Store B,Switzerland,2023
8,pomegranate,fruits,2.4274999999999998,kg,2261,55775.89,EUR,Store B,Switzerland,2023
9,pineapple,fruits,1.4565,piece,19647,84391.75,EUR,Store B,Switzerland,2023
10,mango,fruits,1.942,piece,16779,116976.56,EUR,Store B,Switzerland,2023
11,cucumber,vegetables,0.3884,piece,14939,122778.87,EUR,Store B,Switzerland,2023
12,carrot,vegetables,0.2913,kg,1231,123137.46,EUR,Store B,Switzerland,2023
13,capsicum,vegetables,0.4855,kg,2446,124325.0,EUR,Store B,Switzerland,2023
14,onion,vegetables,0.1942,kg,17544,127732.04,EUR,Store B,Switzerland,2023
15,potato,vegetables,0.2913,kg,7482,129911.55,EUR,Store B,Switzerland,2023
16,lemon,vegetables,0.3884,kg,7885,132974.08,EUR,Store B,Switzerland,2023
17,tomato,vegetables,0.5826,kg,11277,139544.06,EUR,Store B,Switzerland,2023
18,raddish,vegetables,0.2913,kg,13007,143333.0,EUR,Store B,Switzerland,2023
19,beetroot,vegetables,0.3884,kg,8570,146661.59,EUR,Store B,Switzerland,2023
20,cabbage,vegetables,0.4855,piece,29053,160766.82,EUR,Store B,Switzerland,2023
21,lettuce,vegetables,0.5826,piece,7173,164945.81,EUR,Store B,Switzerland,2023
22,spinach,vegetables,0.6797,kg,8783,170915.61,EUR,Store B,Switzerland,2023
23,soy bean,vegetables,0.7768,kg,6304,175812.56,EUR,Store B,Switzerland,2023
24,cauliflower,vegetables,0.5826,piece,20817,187940.55,EUR,Store B,Switzerland,2023
25,bell pepper,vegetables,0.6797,kg,16009,198821.86,EUR,Store B,Switzerland,2023
26,chilli pepper,vegetables,0.4855,kg,12644,204960.52,EUR,Store B,Switzerland,2023
27,turnip,vegetables,0.3884,kg,1279,205457.29,EUR,Store B,Switzerland,2023
28,corn,vegetables,0.2913,kg,154,205502.15,EUR,Store B,Switzerland,2023
29,sweetcorn,vegetables,0.3884,kg,8004,208610.9,EUR,Store B,Switzerland,2023
30,sweet potato,vegetables,0.4855,kg,4870,210975.29,EUR,Store B,Switzerland,2023
31,paprika,vegetables,1.942,kg,3097,216989.66,EUR,Store B,Switzerland,2023
32,jalepeno,vegetables,1.942,kg,9019,234504.56,EUR,Store B,Switzerland,2023
33,ginger,vegetables,1.4565,kg,24241,269811.58,EUR,Store B,Switzerland,2023
34,garlic,vegetables,1.4565,kg,9888,284213.45,EUR,Store B,Switzerland,2023
35,peas,vegetables,2.913,kg,25405,358218.21,EUR,Store B,Switzerland,2023
36,eggplant,vegetables,1.4565,kg,2002,361134.13,EUR,Store B,Switzerland,2023
1,banana,fruits,0.4855,kg,5197,2523.14,EUR,Store C,Switzerland,2023
2,apple,fruits,0.6797,kg,2014,3892.06,EUR,Store C,Switzerland,2023
3,pear,fruits,0.5826,kg,12035,10903.65,EUR,Store C,Switzerland,2023
4,grapes,fruits,1.1652,kg,2943,14332.83,EUR,Store C,Switzerland,2023
5,orange,fruits,0.7768,kg,3526,17071.83,EUR,Store C,Switzerland,2023
6,kiwi,fruits,0.8739,piece,3166,19838.6,EUR,Store C,Switzerland,2023
7,watermelon,fruits,4.8549999999999995,kg,25158,141980.69,EUR,Store C,Switzerland,2023
8,pomegranate,fruits,2.4274999999999998,kg,6520,157807.99,EUR,Store C,Switzerland,2023
9,pineapple,fruits,1.4565,piece,5289,165511.42,EUR,Store C,Switzerland,2023
10,mango,fruits,1.942,piece,8710,182426.24,EUR,Store C,Switzerland,2023
11,cucumber,vegetables,0.3884,piece,1695,183084.57,EUR,Store C,Switzerland,2023
12,carrot,vegetables,0.2913,kg,9958,185985.34,EUR,Store C,Switzerland,2023
13,capsicum,vegetables,0.4855,kg,23430,197360.6,EUR,Store C,Switzerland,2023
14,onion,vegetables,0.1942,kg,97,197379.44,EUR,Store C,Switzerland,2023
15,potato,vegetables,0.2913,kg,1026,197678.32,EUR,Store C,Switzerland,2023
16,lemon,vegetables,0.3884,kg,5138,199673.92,EUR,Store C,Switzerland,2023
17,tomato,vegetables,0.5826,kg,6063,203206.22,EUR,Store C,Switzerland,2023
18,raddish,vegetables,0.2913,kg,10631,206303.03,EUR,Store C,Switzerland,2023
19,beetroot,vegetables,0.3884,kg,15102,212168.65,EUR,Store C,Switzerland,2023
20,cabbage,vegetables,0.4855,piece,16590,220223.09,EUR,Store C,Switzerland,2023
21,lettuce,vegetables,0.5826,piece,22108,233103.21,EUR,Store C,Switzerland,2023
22,spinach,vegetables,0.6797,kg,10265,240080.33,EUR,Store C,Switzerland,2023
23,soy bean,vegetables,0.7768,kg,27242,261241.92,EUR,Store C,Switzerland,2023
24,cauliflower,vegetables,0.5826,piece,7366,265533.35,EUR,Store C,Switzerland,2023
25,bell pepper,vegetables,0.6797,kg,10618,272750.4,EUR,Store C,Switzerland,2023
26,chilli pepper,vegetables,0.4855,kg,6471,275892.07,EUR,Store C,Switzerland,2023
27,turnip,vegetables,0.3884,kg,4851,277776.2,EUR,Store C,Switzerland,2023
28,corn,vegetables,0.2913,kg,17906,282992.22,EUR,Store C,Switzerland,2023
29,sweetcorn,vegetables,0.3884,kg,9320,286612.11,EUR,Store C,Switzerland,2023
30,sweet potato,vegetables,0.4855,kg,7097,290057.7,EUR,Store C,Switzerland,2023
31,paprika,vegetables,1.942,kg,6998,303647.82,EUR,Store C,Switzerland,2023
32,jalepeno,vegetables,1.942,kg,26641,355384.64,EUR,Store C,Switzerland,2023
33,ginger,vegetables,1.4565,kg,2596,359165.71,EUR,Store C,Switzerland,2023
34,garlic,vegetables,1.4565,kg,6641,368838.33,EUR,Store C,Switzerland,2023
35,peas,vegetables,2.913,kg,1735,373892.39,EUR,Store C,Switzerland,2023
36,eggplant,vegetables,1.4565,kg,5005,381182.17,EUR,Store C,Switzerland,2023
1,banana,fruits,0.4855,kg,1518,736.99,EUR,Store D,Switzerland,2023
2,apple,fruits,0.6797,kg,16569,11998.94,EUR,Store D,Switzerland,2023
3,pear,fruits,0.5826,kg,26023,27159.94,EUR,Store D,Switzerland,2023
4,grapes,fruits,1.1652,kg,18847,49120.46,EUR,Store D,Switzerland,2023
5,orange,fruits,0.7768,kg,26154,69436.89,EUR,Store D,Switzerland,2023
6,kiwi,fruits,0.8739,piece,8632,76980.39,EUR,Store D,Switzerland,2023
7,watermelon,fruits,4.8549999999999995,kg,11755,134050.92,EUR,Store D,Switzerland,2023
8,pomegranate,fruits,2.4274999999999998,kg,18088,177959.54,EUR,Store D,Switzerland,2023
9,pineapple,fruits,1.4565,piece,8506,190348.53,EUR,Store D,Switzerland,2023
10,mango,fruits,1.942,piece,14054,217641.4,EUR,Store D,Switzerland,2023
11,cucumber,vegetables,0.3884,piece,5390,219734.87,EUR,Store D,Switzerland,2023
12,carrot,vegetables,0.2913,kg,17150,224730.67,EUR,Store D,Switzerland,2023
13,capsicum,vegetables,0.4855,kg,27597,238129.01,EUR,Store D,Switzerland,2023
14,onion,vegetables,0.1942,kg,19887,241991.07,EUR,Store D,Switzerland,2023
15,potato,vegetables,0.2913,kg,15208,246421.16,EUR,Store D,Switzerland,2023
16,lemon,vegetables,0.3884,kg,6320,248875.84,EUR,Store D,Switzerland,2023
17,tomato,vegetables,0.5826,kg,5627,252154.13,EUR,Store D,Switzerland,2023
18,raddish,vegetables,0.2913,kg,2569,252902.48,EUR,Store D,Switzerland,2023
19,beetroot,vegetables,0.3884,kg,4424,254620.77,EUR,Store D,Switzerland,2023
20,cabbage,vegetables,0.4855,piece,1301,255252.4,EUR,Store D,Switzerland,2023
21,lettuce,vegetables,0.5826,piece,24571,269567.47,EUR,Store D,Switzerland,2023
22,spinach,vegetables,0.6797,kg,368,269817.6,EUR,Store D,Switzerland,2023
23,soy bean,vegetables,0.7768,kg,1810,271223.6,EUR,Store D,Switzerland,2023
24,cauliflower,vegetables,0.5826,piece,19350,282496.91,EUR,Store D,Switzerland,2023
25,bell pepper,vegetables,0.6797,kg,2875,284451.05,EUR,Store D,Switzerland,2023
26,chilli pepper,vegetables,0.4855,kg,14359,291422.35,EUR,Store D,Switzerland,2023
27,turnip,vegetables,0.3884,kg,24833,301067.48,EUR,Store D,Switzerland,2023
28,corn,vegetables,0.2913,kg,17308,306109.3,EUR,Store D,Switzerland,2023
29,sweetcorn,vegetables,0.3884,kg,8157,309277.48,EUR,Store D,Switzerland,2023
30,sweet potato,vegetables,0.4855,kg,13099,315637.05,EUR,Store D,Switzerland,2023
31,paprika,vegetables,1.942,kg,1746,319027.78,EUR,Store D,Switzerland,2023
32,jalepeno,vegetables,1.942,kg,6050,330776.88,EUR,Store D,Switzerland,2023
33,ginger,vegetables,1.4565,kg,16374,354625.61,EUR,Store D,Switzerland,2023
34,garlic,vegetables,1.4565,kg,6182,363629.69,EUR,Store D,Switzerland,2023
35,peas,vegetables,2.913,kg,6287,381943.72,EUR,Store D,Switzerland,2023
36,eggplant,vegetables,1.4565,kg,394,382517.58,EUR,Store D,Switzerland,2023
1,banana,fruits,0.4855,kg,16183,7856.85,EUR,Store E,Switzerland,2023
2,apple,fruits,0.6797,kg,10195,14786.39,EUR,Store E,Switzerland,2023
3,pear,fruits,0.5826,kg,12251,21923.82,EUR,Store E,Switzerland,2023
4,grapes,fruits,1.1652,kg,3101,25537.11,EUR,Store E,Switzerland,2023
5,orange,fruits,0.7768,kg,2793,27706.71,EUR,Store E,Switzerland,2023
6,kiwi,fruits,0.8739,piece,17921,43367.87,EUR,Store E,Switzerland,2023
7,watermelon,fruits,4.8549999999999995,kg,2015,53150.7,EUR,Store E,Switzerland,2023
8,pomegranate,fruits,2.4274999999999998,kg,1228,56131.67,EUR,Store E,Switzerland,2023
9,pineapple,fruits,1.4565,piece,15533,78755.48,EUR,Store E,Switzerland,2023
10,mango,fruits,1.942,piece,15708,109260.42,EUR,Store E,Switzerland,2023
11,cucumber,vegetables,0.3884,piece,4135,110866.45,EUR,Store E,Switzerland,2023
12,carrot,vegetables,0.2913,kg,12545,114520.81,EUR,Store E,Switzerland,2023
13,capsicum,vegetables,0.4855,kg,4947,116922.58,EUR,Store E,Switzerland,2023
14,onion,vegetables,0.1942,kg,7942,118464.91,EUR,Store E,Switzerland,2023
15,potato,vegetables,0.2913,kg,12398,122076.45,EUR,Store E,Switzerland,2023
16,lemon,vegetables,0.3884,kg,8687,125450.48,EUR,Store E,Switzerland,2023
17,tomato,vegetables,0.5826,kg,7625,129892.81,EUR,Store E,Switzerland,2023
18,raddish,vegetables,0.2913,kg,12600,133563.19,EUR,Store E,Switzerland,2023
19,beetroot,vegetables,0.3884,kg,2150,134398.25,EUR,Store E,Switzerland,2023
20,cabbage,vegetables,0.4855,piece,15404,141876.89,EUR,Store E,Switzerland,2023
21,lettuce,vegetables,0.5826,piece,6484,145654.47,EUR,Store E,Switzerland,2023
22,spinach,vegetables,0.6797,kg,702,146131.62,EUR,Store E,Switzerland,2023
23,soy bean,vegetables,0.7768,kg,11769,155273.78,EUR,Store E,Switzerland,2023
24,cauliflower,vegetables,0.5826,piece,16473,164870.94,EUR,Store E,Switzerland,2023
25,bell pepper,vegetables,0.6797,kg,4368,167839.87,EUR,Store E,Switzerland,2023
26,chilli pepper,vegetables,0.4855,kg,6292,170894.64,EUR,Store E,Switzerland,2023
27,turnip,vegetables,0.3884,kg,97,170932.32,EUR,Store E,Switzerland,2023
28,corn,vegetables,0.2913,kg,6772,172905.0,EUR,Store E,Switzerland,2023
29,sweetcorn,vegetables,0.3884,kg,9887,176745.11,EUR,Store E,Switzerland,2023
30,sweet potato,vegetables,0.4855,kg,13319,183211.48,EUR,Store E,Switzerland,2023
31,paprika,vegetables,1.942,kg,9887,202412.04,EUR,Store E,Switzerland,2023
32,jalepeno,vegetables,1.942,kg,8154,218247.11,EUR,Store E,Switzerland,2023
33,ginger,vegetables,1.4565,kg,13701,238202.61,EUR,Store E,Switzerland,2023
34,garlic,vegetables,1.4565,kg,18525,265184.28,EUR,Store E,Switzerland,2023
35,peas,vegetables,2.913,kg,4500,278292.78,EUR,Store E,Switzerland,2023
36,eggplant,vegetables,1.4565,kg,11673,295294.5,EUR,Store E,Switzerland,2023
